max-num-batched-tokens,max-num-seqs,swap-space,block-size,scheduler-delay-factor,gpu-memory-utilization,enable-chunked-prefill,enable-prefix-caching,disable-custom-all-reduce,use-v2-block-manager,latency_average,latency_p99,tokens_per_second_average,time_to_first_token_average,time_to_first_token_p99,time_per_output_token_average,time_per_output_token_p99
6648,1054,7,32,1.89,0.92,False,True,True,False,4.779979963302612,5.149579527378083,10.47648624274328,0.7414159286022186,1.0971315145492553,0.0955995992660522,0.1029915905475616
6516,848,7,8,1.12,0.97,False,True,True,False,4.7718241441249845,5.403817110061645,10.530625291402714,0.58038547873497,1.2918017458915712,0.0954364828824997,0.1080763422012329
5785,1973,7,16,0.3,0.92,False,False,True,True,6.384381598234176,9.632345714569093,8.225794113199328,1.0376823401451112,4.095548245906828,0.1276876319646835,0.1926469142913818
5907,313,8,32,1.57,0.98,False,True,True,False,4.89332501411438,5.208913164138794,10.230538874783466,0.7604492127895355,1.0892441296577453,0.0978665002822875,0.1041782632827758
8081,813,7,32,0.99,0.9,True,True,True,True,5.026763563156128,5.064674916267395,9.947229821920589,0.7842280292510986,0.9762250208854676,0.1005352712631225,0.1012934983253479
7226,2035,1,32,1.24,0.97,False,True,True,False,4.684277592897415,5.085493166446685,10.703123877596733,0.6977392542362213,1.02625440120697,0.0936855518579483,0.1017098633289337
6023,1467,8,16,1.23,0.87,True,False,True,True,4.956131201982498,5.135652899742127,10.09406503127135,0.9534134566783904,1.0715629267692566,0.0991226240396499,0.1027130579948425
5337,1524,6,16,0.17,0.92,False,False,False,True,5.108367285728455,5.204832618236542,9.7897309829809,0.9777565264701844,1.128826937675476,0.102167345714569,0.1040966523647308
7611,1021,7,8,1.2,0.95,True,False,False,True,5.265182695388794,5.726804456710815,9.51947575951671,1.106803584098816,1.6054313349723817,0.1053036539077759,0.1145360891342163
4944,1366,8,8,0.32,0.93,False,True,True,True,4.826841015815734,5.220075757503509,10.38055859472743,0.6470720946788788,1.04212828874588,0.0965368203163147,0.1044015151500701
6664,730,5,32,0.99,0.96,False,True,False,True,4.854246715307236,5.191766052246094,10.315167182943082,0.7310207796096801,1.0385929203033448,0.0970849343061447,0.1038353210449218
6136,99,1,16,0.64,0.86,True,False,False,True,4.9094579839706425,5.221362028121948,10.241918983641863,0.9576412558555604,1.1535907483100891,0.0981891596794128,0.1044272405624389
6637,810,6,32,1.44,0.92,False,True,True,True,4.767924132347107,5.2547289705276485,10.51006250801104,0.7123773968219758,1.2792518043518066,0.0953584826469421,0.1050945794105529
6524,1475,5,16,1.0,0.88,False,False,False,True,5.058066917657852,5.159973220825195,9.887283628966948,0.9171670162677764,1.0814903998374938,0.101161338353157,0.1031994644165039
4418,295,6,32,1.73,0.97,False,False,False,False,5.089184172153473,5.211977059841156,9.828523201295983,1.008320664167404,1.207949047088623,0.1017836834430694,0.1042395411968231
7940,222,1,8,1.33,0.99,False,False,False,False,5.071060208082199,5.226297719478607,9.862194184813468,1.0052514481544494,1.2022971892356873,0.1014212041616439,0.1045259543895721
5130,1474,3,32,0.91,0.85,True,True,True,False,5.045268058776856,5.084455432891846,9.9107082865032,1.0596049843412456,1.0677408027648925,0.100905361175537,0.1016891086578369
4655,610,4,8,1.5,0.95,False,False,True,True,5.099003245830536,5.258127136230469,9.808090612738022,0.938347226381302,1.2661731028556824,0.1019800649166107,0.1051625427246093
7715,147,1,16,0.91,0.96,False,False,False,False,5.0417801129817965,5.14552741765976,9.920653687336538,1.0115092647075654,1.1850074052810669,0.100835602259636,0.1029105483531952
5472,324,1,32,1.06,0.92,True,True,True,True,4.997139058113098,5.027109241485595,10.005932386669343,0.87785391330719,0.9783665752410888,0.0999427811622619,0.1005421848297119
5041,1958,8,8,1.72,0.92,False,False,True,False,5.4636512529850005,6.91059713840484,9.189695753821772,0.9491832399368286,1.159396903514862,0.1092730250597,0.1382119427680967
6657,257,6,16,1.64,0.85,True,False,True,True,5.028855751752854,5.167839560508728,9.94546005453586,0.9700542426109314,1.1007098865509033,0.1005771150350571,0.1033567912101745
6154,1390,7,8,0.8,0.9,True,True,True,True,6.21644693851471,6.258288121223449,8.043371681949688,1.957106113433838,2.119797258377075,0.1243289387702942,0.125165762424469
7083,1383,1,8,0.11,0.86,False,True,True,True,4.962707704305648,5.630799286365509,10.163026908601122,0.763526291847229,1.5335514521598816,0.0992541540861129,0.1126159857273101
4640,778,6,16,1.53,0.89,False,False,True,True,5.106518498659134,5.202368702888489,9.794068679393796,0.9789246666431428,1.135295238494873,0.1021303699731827,0.1040473740577697
7277,617,8,32,1.88,0.88,True,False,False,True,4.704220185279846,5.062072801589966,10.651720385202912,0.9239174735546112,1.0826966619491576,0.0940844037055969,0.1012414560317993
5073,148,6,16,0.4,0.94,True,False,False,False,4.960187367200851,5.088914358615876,10.084511444830015,0.8854625189304351,1.0800049877166749,0.0992037473440169,0.1017782871723175
7207,1067,2,8,0.94,0.99,True,False,False,False,5.180554858446121,5.658322763442993,9.677850431903565,1.112501072883606,1.58823228597641,0.1036110971689225,0.1131664552688598
5354,1479,5,16,0.19,0.97,False,True,True,False,4.635108690261841,4.97826073884964,10.807155325290257,0.5527921545505524,0.8451622152328491,0.0927021738052368,0.0995652147769927
7750,1569,5,32,1.15,0.97,False,True,True,False,4.815635855197907,5.180457723140717,10.401457611613337,0.7608264982700348,1.140266706943512,0.0963127171039581,0.1036091544628143
7009,1546,8,8,0.65,0.96,True,False,False,True,5.266435511112213,5.664908630847931,9.509992859448976,1.112558739185333,1.5590493535995484,0.1053287102222442,0.1132981726169586
6885,644,6,16,0.91,1.0,False,False,True,False,5.038684456348419,5.15781982421875,9.92530818905564,1.028520836830139,1.1764455461502077,0.1007736891269684,0.103156396484375
6302,921,1,8,0.54,0.93,True,False,False,False,5.118789825439453,5.6327629160881045,9.797358157480174,1.0717480397224426,1.5843039751052856,0.102375796508789,0.112655258321762
5900,842,6,16,0.48,0.89,False,True,True,True,4.45286626458168,5.097338194847107,11.30061335675912,0.5274390053749084,0.9567401623725892,0.0890573252916336,0.1019467638969421
6052,1640,2,32,0.34,0.94,True,True,False,False,5.004512672424316,5.043358302116394,9.991347917350378,0.9592870664596558,0.971598138809204,0.1000902534484863,0.1008671660423278
8112,71,3,16,0.08,0.88,False,True,True,True,4.668674966096878,5.165492632389069,10.743547672324585,0.5825517201423644,1.0061526465415953,0.0933734993219375,0.1033098526477813
5632,604,7,16,1.57,0.99,True,False,False,False,4.828152903318405,5.053153424263001,10.40118537223217,0.95806565284729,1.1072465538978575,0.096563058066368,0.10106306848526
5169,815,3,16,0.71,0.89,True,True,True,True,5.059158835411072,5.10379812002182,9.883648921206644,0.8936970233917236,1.001369595527649,0.1011831767082214,0.1020759624004364
7246,1175,2,8,1.58,0.89,True,True,True,True,6.976353602409363,7.016099328994751,7.167221278783168,3.0430487632751464,3.05506751537323,0.1395270720481872,0.140321986579895
6723,1692,1,16,0.25,1.0,True,False,False,False,4.960879932641984,5.05240921497345,10.080789522081687,0.9269511353969574,1.0760470676422118,0.0992175986528396,0.1010481842994689
4052,1388,1,8,0.34,0.96,True,True,True,True,5.694674038887024,5.749371113777161,8.78047496511821,1.5236308479309082,1.5371120071411133,0.1138934807777404,0.1149874222755432
5506,400,7,32,0.88,0.86,False,True,True,True,5.2115895652771,5.873339140415192,9.68190224327889,0.7595861291885376,1.008706703186035,0.1042317913055419,0.1174667828083038
4649,2003,3,32,1.91,0.98,True,True,False,True,5.090869417190552,5.125730812549591,9.821885685553095,1.010695881843567,1.026203031539917,0.101817388343811,0.1025146162509918
4409,1887,7,16,0.33,0.99,True,True,True,True,5.0282889032363896,5.085048835277557,9.944516267203843,0.8829946422576904,1.00573068857193,0.1005657780647278,0.1017009767055511
6677,954,1,16,1.32,0.99,True,False,True,True,5.071485375165939,5.211199579238891,9.863006346148389,0.971510626077652,1.0978398156166076,0.1014297075033187,0.1042239915847778
5611,515,6,16,0.81,0.88,False,False,False,True,25.256313829422,58.60144208908081,5.013978155352553,4.417087569236755,9.169228613376616,0.5051262765884401,1.1720288417816165
5118,316,7,32,0.15,0.87,True,False,True,False,25.40950215868203,57.99212704658508,6.507322559423731,0.934910846043782,0.9685898494720458,0.5081900431736407,1.1598425409317017
6205,1239,6,16,0.5,0.9,False,True,True,False,36.05694048500061,115.63920932769776,5.12989058624966,13.107629583358763,55.87356624603272,0.7211388097000123,2.312784186553955
5590,1168,4,32,0.35,1.0,True,True,False,False,12.240828070640564,13.4864550280571,4.650869463278319,0.9617769193649292,1.0343048882484436,0.2448165614128112,0.2697291005611419
5357,1824,2,16,1.43,0.95,True,True,True,True,5.095858478546143,5.134928052425384,9.812301972500514,1.0130624628067018,1.0233925437927247,0.1019171695709228,0.1026985610485076
5295,1891,8,8,1.94,0.91,False,False,True,False,16.370493135553726,53.060003507137296,6.091799800067459,4.1152985552524,44.70834436893463,0.3274098627110746,1.061200070142746
5202,235,5,32,0.26,0.91,True,False,True,False,4.986352462768554,5.07591539144516,10.029726481344277,0.9257139825820924,1.1139369082450865,0.0997270492553711,0.1015183078289032
7550,1457,4,16,0.83,0.98,False,False,False,True,5.058844648599624,5.141056244373321,9.884597492284714,0.9551377892494202,1.1289236950874328,0.1011768929719925,0.1028211248874664
7747,1651,3,32,0.56,0.92,False,False,True,False,4.990221129655838,5.056838986873626,10.020693984179552,0.958145604133606,1.1332960963249206,0.0998044225931167,0.1011367797374725
7184,571,6,8,1.86,0.94,True,False,False,False,5.150618674755097,5.597805023193359,9.72805871077186,1.09011008143425,1.5506467938423156,0.1030123734951019,0.1119561004638671
5988,1083,7,16,0.75,0.89,False,False,True,True,5.081668272018432,5.164751567840576,9.840871972715831,0.9879056644439698,1.1452622246742248,0.1016333654403686,0.1032950313568115
5060,978,2,8,0.92,0.9,True,False,True,False,5.15434982419014,5.620967836380005,9.723436697033064,1.0833015406131743,1.5464644813537598,0.1030869964838027,0.1124193567276
4991,250,1,8,1.19,1.0,True,False,False,False,5.164719870090485,5.658970324993134,9.708404992063556,1.1132448172569276,1.5713204312324525,0.1032943974018097,0.1131794064998626
5540,1619,2,8,0.26,0.93,False,False,True,False,5.060905177593231,5.1408386588096615,9.882204318562724,0.922940880060196,1.0875424408912655,0.1012181035518646,0.1028167731761932
4177,1137,6,16,0.04,0.95,False,False,False,True,5.028517625331879,5.128688082695008,9.94479888144236,0.9525966322422028,1.065310649871826,0.1005703525066376,0.1025737616539001
5863,787,3,16,1.19,0.87,True,True,True,True,5.084449577331543,5.129455926418305,9.8342538199126,0.905745096206665,1.0326326894760132,0.1016889915466308,0.1025891185283661
7414,1781,6,32,1.55,0.95,False,True,False,True,4.791893247365952,5.174961915016175,10.448578988364716,0.6627479040622711,1.2276522779464722,0.095837864947319,0.1034992383003234
5192,1976,7,32,1.3,0.98,True,False,True,True,5.022558987140656,5.155361223220825,9.958459268762406,0.9236849701404573,1.1405158805847166,0.100451179742813,0.1031072244644165
5010,370,2,32,1.13,0.97,True,False,True,True,5.025510581731797,5.143082346916199,9.95200696646179,0.9344605612754822,1.1220221972465514,0.1005102116346358,0.1028616469383239
4955,1228,6,8,1.75,1.0,False,True,False,False,4.674048855304718,5.530161294937134,10.779779869291206,0.5583092057704926,1.5149825739860534,0.0934809771060943,0.1106032258987426
4598,173,7,16,0.49,1.0,True,False,False,True,5.114796839952469,5.292591571807861,9.781746627135837,0.9644826793670654,1.1352023696899414,0.1022959367990494,0.1058518314361572
6229,1255,8,16,1.27,0.93,True,False,False,True,4.949622725248337,5.108873682022095,10.109680183592484,0.8182110965251923,0.9985524773597716,0.0989924545049667,0.1021774736404418
7760,298,4,32,1.16,0.91,True,False,True,False,4.997935672998429,5.127980163097382,10.007070426905544,0.9511580193042756,1.1283632135391235,0.0999587134599685,0.1025596032619476
5504,409,3,16,1.28,0.86,False,True,True,False,4.55922133564949,4.861391115188599,10.97938666135814,0.4906417059898376,0.8012832355499268,0.0911844267129898,0.0972278223037719
4960,1972,2,32,1.87,0.95,True,False,False,True,4.991558592319489,5.140357279777527,10.020934235625443,0.9538349223136902,1.0777666401863095,0.0998311718463897,0.1028071455955505
6559,762,1,16,0.82,0.9,True,True,True,True,5.090006113052368,5.125195724964142,9.823844820099747,0.9687785959243774,1.0128220224380493,0.1018001222610473,0.1025039144992828
6434,1631,2,8,0.99,0.9,False,False,True,False,5.055308079719543,5.225753176212311,9.895375030785416,0.9518248760700224,1.1814893007278442,0.1011061615943909,0.1045150635242462
6594,1904,5,32,1.21,0.97,False,True,False,True,4.811176497936248,5.038734891414642,10.400385807244952,0.7286755633354187,0.9424716258049012,0.096223529958725,0.1007746978282928
4470,1172,3,32,0.34,0.89,False,True,True,True,4.805083479881287,5.164974160194397,10.423050060807943,0.6966122174263001,1.0191353702545165,0.0961016695976257,0.1032994832038879
5291,1858,1,16,1.92,0.94,False,False,True,False,5.074434024095536,5.348795738220215,9.8653178228765,1.052862604856491,1.4006755661964416,0.1014886804819107,0.1069759147644043
4968,1851,8,32,1.26,0.94,False,False,False,False,5.010040121078491,5.1025327920913695,9.981462472935045,0.9762538421154022,1.2077143907546997,0.1002008024215698,0.1020506558418273
4997,82,7,16,0.81,0.89,False,True,True,True,4.687992209196091,5.110947051048279,10.692220200784485,0.5699128556251526,0.9862945985794068,0.0937598441839218,0.1022189410209655
4495,1192,3,8,0.76,0.89,False,False,False,False,5.056934634447098,5.159513421058655,9.88871473628494,0.945411137342453,1.113527319431305,0.1011386926889419,0.1031902684211731
7172,136,5,16,0.74,0.89,True,True,False,True,5.0531210565567015,5.111009776592255,9.89555829924826,0.9498727560043336,0.9620685958862304,0.101062421131134,0.1022201955318451
7792,1049,4,32,0.87,0.92,False,False,False,True,5.089068125486374,5.218484494686127,9.829294466416632,0.9884265077114104,1.1854240322113037,0.1017813625097274,0.1043696898937225
