max-num-batched-tokens,max-num-seqs,swap-space,block-size,scheduler-delay-factor,gpu-memory-utilization,enable-chunked-prefill,enable-prefix-caching,disable-custom-all-reduce,use-v2-block-manager,latency_average,latency_p99,tokens_per_second_average,time_to_first_token_average,time_to_first_token_p99,time_per_output_token_average,time_per_output_token_p99
7173,1099,7,32,1.52,0.72,False,True,False,True,6.016863141118026,56.3825905752182,17.155935225448715,1.7761249033416189,54.54867554903031,0.1325367784279985,1.323265907349795
4433,982,1,16,0.84,0.84,True,False,True,True,2.329549864510805,2.45360369682312,22.03453604431612,0.3475200418609282,0.283722162246704,0.0494888628725774,0.0499081913630167
7572,69,4,32,0.83,0.78,True,False,True,True,2.1393714606761933,2.362870695590973,21.983095932251835,0.1203513884544372,0.2675326657295227,0.0455294614502136,0.0479327533595665
4726,1988,7,8,0.09,0.86,False,True,False,True,2.7891166454338165,5.5777729630470265,17.486742585650813,0.2987796140004353,2.9266410112380976,0.05998417578775,0.1167827150026956
6318,2015,4,16,1.71,0.71,False,True,True,False,2.8060875018437703,5.362597489356995,17.631572916078085,0.4636628892686631,2.981984322071076,0.0598041579294873,0.1170052622386388
5875,430,2,16,1.65,0.85,False,False,True,False,2.5638587435086566,3.538446500301361,18.613248941015893,0.2803636431694031,1.1474159717559815,0.0544409635072585,0.0748453496839942
5430,1533,8,16,0.95,0.87,True,False,True,False,2.3372493505477907,5.036173474788666,21.362471655006143,0.3730701671706306,2.9380757761001592,0.0499506890232416,0.1032551716926486
6609,1417,8,16,0.35,0.96,False,True,False,False,2.5445720818307667,3.4524988102912904,18.744451843383192,0.2288550284173753,1.0731773018836976,0.0539926852119395,0.0712347382590884
4897,314,2,16,1.79,0.91,False,True,True,True,2.2486978793144226,2.8222643828392027,21.02207551185828,0.209636857509613,0.758043668270111,0.0479766513598855,0.0585160827487706
6784,1472,3,32,0.6,0.92,True,True,False,True,1.9091752767562864,2.043502485752106,21.20574631668172,0.2065840065479278,0.2410113668441772,0.0471595575603998,0.0476552710930506
5997,1213,8,16,0.49,0.86,True,False,False,False,2.069512360095978,2.65918372631073,23.02332975423084,0.1482947742938995,0.5982628178596496,0.043687659210958,0.0539722121248439
6160,1357,4,16,0.08,0.91,False,True,True,False,2.303442666530609,2.5863942098617554,20.57780697623756,0.1194869971275329,0.3165164756774902,0.0487982827062834,0.0527275350689888
7402,184,8,16,0.4,0.99,False,True,False,True,2.3033809411525725,2.6739316821098327,20.45077955255389,0.1348009407520294,0.2418776822090148,0.0490558086281944,0.053488978767395
6738,72,3,8,1.16,0.98,True,False,False,False,2.097020094394684,2.851458830833435,22.87343612205543,0.1732720065116882,0.7944472503662109,0.0441000507663376,0.0582169312857962
6639,1210,3,32,1.41,0.85,False,False,True,True,2.366880674362182,2.6247290349006653,20.06040189372068,0.1646045517921447,0.3372218632698059,0.0500791417279584,0.0546805647901586
5653,518,2,32,1.43,0.93,True,False,True,True,1.90665806889534,2.3141015076637266,24.7820006964828,0.1052014398574829,0.3135459208488464,0.0406207168884646,0.0477983189816912
6009,887,5,8,1.79,0.97,True,False,False,True,2.1198497891426085,2.8643428564071653,22.402541621591528,0.1602959442138672,0.8553368639945984,0.0451001053611471,0.0609775544703938
4135,1838,3,32,0.58,0.81,True,False,False,True,2.071822893619537,2.320853774547577,22.743871756155308,0.1197082245349884,0.2590817666053772,0.0440443435746512,0.0474279039556329
4887,112,4,8,1.18,0.94,True,True,True,False,2.423044967651367,2.501221179962158,16.911630090730927,0.7737621307373047,0.7765010452270508,0.0591442056821892,0.0607651958578734
6430,1399,5,8,0.89,0.98,False,False,False,False,2.3528116762638094,2.645594048500061,20.024580072613222,0.1570295619964599,0.3096639442443847,0.0501190449409775,0.0555010687188899
8012,288,2,16,0.12,0.83,True,False,False,True,2.0744377875328066,2.357527747154236,22.771538367216813,0.1138394832611084,0.3099365448951721,0.0440112840174294,0.0508417792916297
4496,979,3,32,0.92,0.77,False,True,True,True,2.4729114317893983,2.771889417171478,19.198602260710853,0.1464865815639495,0.2965991735458373,0.0522988956309024,0.0565106370143401
7692,339,3,32,0.9,0.87,True,True,True,True,2.1621460795402525,2.3854260873794555,20.76970298237571,0.280526065826416,0.320925178527832,0.0481979897205983,0.0521318054924566
6263,1493,2,8,1.08,0.78,False,True,False,True,2.4570943510532377,2.998366105556488,19.006398255413654,0.1835709905624389,0.6953902983665465,0.0530698736349962,0.0651427283780327
7840,762,8,16,0.85,0.91,True,True,False,False,1.8089042504628496,1.816267433166504,20.45474000301521,0.2823816935221354,0.283397831916809,0.0488893040665635,0.0490883090045001
6818,554,3,16,1.98,0.78,False,False,True,True,2.3601117193698884,2.6771622681617733,19.9838275413263,0.1977940726280212,0.2885071158409117,0.050158746239036,0.0548108028438356
6302,1723,5,16,1.61,0.86,False,True,True,False,2.4388278234004974,3.1050323200225827,19.574755653005024,0.1706965386867523,0.3220656895637512,0.05149343635965,0.062773585865557
5267,1941,3,32,1.72,0.98,True,False,False,False,1.992797718048096,2.283933002948761,23.520379883813984,0.1033492159843444,0.2665742087364197,0.0425901871684957,0.0472266957450739
6478,639,4,16,0.05,0.94,True,False,True,True,2.053447374105453,2.305875213146209,23.02359642137992,0.1091248726844787,0.2492398047447204,0.0434861416114543,0.0468282421588897
7201,1801,8,8,0.9,0.84,False,False,False,True,5.053098391901496,56.16417091369629,17.80358460668515,1.4704504583510885,54.27936621189117,0.1097818970145328,1.2062753647577185
6095,1725,4,32,1.92,0.72,False,True,False,True,6.0302274549708645,53.57675015211105,17.626245914554836,1.45946021641002,51.42903138160706,0.1267468044758301,1.098442114452724
6566,1679,6,16,0.04,0.75,True,True,False,True,2.1767258644104004,2.3269712471961976,21.4076464934396,0.2569076180458068,0.2731263089179992,0.0467378299241351,0.0506556053831222
6244,1349,1,32,0.28,0.71,False,False,False,True,2.3271624863147737,2.6333559823036192,20.059838315073705,0.1331080830097198,0.2909760808944702,0.0499741432765049,0.0538966259764227
7563,850,8,32,1.16,0.82,True,False,True,True,2.004316784143448,2.338206045627594,23.1775271245751,0.1103212928771972,0.308724980354309,0.0432204185590863,0.0481071729418447
4313,1834,3,8,1.87,0.83,False,False,False,False,2.272331668138504,2.64849885225296,20.42322087212222,0.1771020781993866,0.3351856970787048,0.0491321915090439,0.055402611872045
8010,1191,3,16,0.57,0.95,False,True,True,True,2.337108387947082,2.615021433830261,20.207848204251466,0.1289533019065857,0.2611439561843872,0.0496006304172977,0.0537042717566856
7295,1674,1,16,0.03,0.94,True,True,True,True,2.2387194514274595,2.324940881729126,21.6592863462044,0.225503659248352,0.2712133145332336,0.0461755166759404,0.0469771845886239
5001,1956,7,16,0.24,0.94,False,False,True,False,2.273532702922821,2.569314625263214,20.68048064294649,0.1203617429733276,0.2340681600570678,0.0484933172911098,0.0517531410989277
4866,2027,3,16,0.36,0.73,True,True,True,True,2.285302257537842,2.401424584388733,21.066506668079057,0.2289004445075989,0.2752771973609924,0.0474742765983431,0.0482573105607714
4669,1741,1,32,1.41,0.94,True,False,True,False,2.0312347984313965,2.277103950977325,23.22242830371192,0.10558109998703,0.2349615740776062,0.0431066829056817,0.0464635124979792
5225,639,7,32,1.76,0.74,True,True,False,True,2.17934672832489,2.4033838272094727,20.924996195249467,0.2297848463058471,0.2420119786262512,0.0477946349327,0.049056364856069
4976,1838,7,8,1.34,1.0,False,False,True,True,2.544749695062637,3.686583127975464,18.70374862507188,0.1837374150753021,0.3303129315376281,0.0543657840628481,0.0750453620308145
5067,709,5,16,0.53,0.95,True,False,False,True,2.041381273269653,2.3228564286231994,22.98442844740828,0.1138317167758941,0.262625994682312,0.0435711692794117,0.0474065096785382
8020,1469,7,16,0.08,0.92,False,False,True,True,2.358022722005844,2.655179672241211,20.21649663856356,0.1200335085391998,0.2510882306098937,0.0496317655843593,0.0549197382170441
5418,1702,7,16,0.11,0.96,False,True,False,False,2.313984524011612,2.641127483844757,20.383049635766948,0.1205905926227569,0.2449488353729248,0.0492473820787986,0.0552284620259259
4312,1294,5,16,1.53,0.93,False,False,False,True,2.300587059259415,2.592620494365692,20.673623836354345,0.1707912945747375,0.297185468673706,0.0486104267868277,0.0532510315637294
4815,1346,4,8,0.24,0.77,False,False,True,False,2.320806882381439,2.6227646613121034,20.07826093174136,0.1205835843086242,0.2533787178993224,0.0499511106434627,0.0544096417205278
7306,1758,6,8,1.88,0.73,False,False,False,True,2.405072282552719,2.682602071762085,19.656681690015915,0.1707312262058258,0.2634290981292724,0.0510254304970728,0.0561614946524302
4837,2005,5,16,0.92,0.85,False,True,True,False,2.3485546696186064,2.688414580821991,20.03934508338709,0.150808093547821,0.3125724959373474,0.0500826294441724,0.0548233825505028
7782,399,2,8,1.02,0.99,False,True,False,True,2.374987337589264,2.8453771448135363,19.66046576054365,0.2009585332870483,0.7910838127136229,0.0510985185599811,0.0601014480981261
7843,1346,3,8,0.46,0.78,True,False,False,False,2.0636532616615297,2.830330698490142,23.03176995347352,0.1718542516231536,0.8694382739067078,0.0437999761451047,0.0586075439669869
5097,768,5,8,1.85,0.8,False,False,False,True,2.4441472661495207,2.801218504905701,19.255363110575544,0.1833823323249817,0.3666643476486206,0.0521326153732893,0.0573840577151324
8071,433,6,32,1.95,0.8,True,False,True,False,2.027769923210144,2.28900750875473,23.276383010495508,0.1001050901412963,0.2588904047012328,0.0430162856930627,0.046590632322507
7434,236,5,32,0.5,0.79,True,True,False,False,1.7334883213043213,1.7334883213043213,20.190502335582565,0.2507126331329345,0.2507126331329345,0.049528237751552,0.049528237751552
5197,378,2,8,0.34,0.97,True,False,False,False,2.067832351922989,2.9101792669296263,22.89186099896352,0.1649331212043762,0.8728116226196289,0.0441691250005625,0.0610688873723495
6387,426,3,8,0.16,0.86,False,True,False,True,2.481760892868042,3.222386875152588,18.99373296548391,0.1317930543422699,0.6597607922554015,0.0530681627276977,0.065825012142575
6865,390,5,16,0.67,0.8,False,True,True,False,2.3494684159755708,2.635698547363281,20.169212933084697,0.1390371131896972,0.3020428848266601,0.0496838026874888,0.0532276527735651
5160,1521,8,16,0.6,0.77,False,False,True,False,2.320753844976425,2.611075823307037,20.28363925185032,0.1416185474395752,0.2693757438659667,0.0494348038567395,0.053977668095326
5553,91,7,32,0.09,0.79,True,False,True,False,2.047613685131073,2.3464432334899903,23.073541871795,0.1254425632953643,0.2967589092254639,0.0434087777436484,0.0472751346481089
6658,691,8,16,1.15,0.71,False,False,True,False,2.335306040048599,2.6538371300697325,20.01281726134773,0.1535059094429016,0.3279337167739867,0.0500987214353476,0.0547320567954762
8074,904,2,8,1.29,0.92,True,False,False,False,2.07968043923378,2.8547533869743345,22.98765770838773,0.170467095375061,0.8527336311340332,0.0439289776364669,0.0621183336344164
8148,723,2,8,0.76,0.85,False,False,False,False,2.330005686283112,2.6660596776008605,20.13481239233668,0.1415190625190734,0.2596301531791686,0.0498527790311426,0.0549479037189295
4468,955,6,8,1.28,0.78,False,False,True,False,2.384347534179688,2.753795642852783,19.73932411295933,0.1670259988307952,0.298716070652008,0.0508208192290452,0.0568920282863177
5840,1675,6,8,0.23,0.88,True,True,True,True,2.408470678329468,2.507610263824463,16.929530504271618,0.7755391597747803,0.779610538482666,0.0590849782458898,0.0607870756097742
6822,1008,3,16,1.2,0.82,True,False,False,True,2.050695238113404,2.301440386772156,22.962505893919246,0.1112372076511383,0.2394385790824889,0.0436098802245689,0.0467519904034478
7258,822,6,8,1.98,0.75,False,True,False,False,2.427247920036316,2.9419949579238893,19.53120408102169,0.2278423953056335,0.8776760292053223,0.0514690714409429,0.0607738633308004
5017,1431,6,32,1.2,0.74,True,True,True,False,1.3622841835021973,1.3622841835021973,20.553714371121035,0.2096951007843017,0.2096951007843017,0.0486530065536499,0.0486530065536499
7655,154,4,32,0.13,0.78,False,False,True,False,2.278640077114105,2.593276968002319,20.717920322607544,0.1258207178115844,0.2254337358474731,0.048387142848221,0.053362095064587
6807,910,6,16,0.8,1.0,False,False,False,True,2.502338118553161,2.840682415962219,18.76636177732436,0.1378696596622467,0.2560668110847473,0.0534766151410197,0.0584414104689842
5462,1829,1,32,1.13,0.88,True,True,True,False,1.4226930141448977,1.4226930141448977,20.383877415346912,0.2389886379241943,0.2389886379241943,0.0490583797980999,0.0490583797980999
7371,1069,1,8,1.74,0.77,True,False,True,False,2.069447385072708,2.818792178630829,22.895312093128545,0.1698429882526397,0.8097138381004333,0.0440282873325965,0.0582235304560772
5427,740,7,8,0.36,0.84,True,False,False,True,2.077402175664902,2.8535629177093504,22.69651413019362,0.1672946298122406,0.8112508988380431,0.0444521621273087,0.060477588392221
5001,1127,8,16,0.21,0.81,True,False,False,False,2.03382705450058,2.2827402353286743,23.40891750628841,0.1051383054256439,0.2529392766952514,0.0427779790682177,0.0463114234874414
7300,621,3,32,0.36,0.74,True,True,True,False,1.557905673980713,1.557905673980713,20.54039633749749,0.268322229385376,0.268322229385376,0.0486845523118972,0.0486845523118972
6134,251,1,8,1.95,0.92,False,False,False,True,2.397791386842728,2.810041649341583,19.51150865435661,0.1829539835453033,0.3518647813796997,0.0514681151217695,0.0581280567910936
6403,517,2,16,1.24,0.86,False,True,False,True,2.428642200231552,2.7260296320915223,19.364824197164044,0.1532966041564941,0.2788574242591857,0.051801413347184,0.0560485232621431
6003,1544,4,8,0.63,0.72,True,False,False,True,2.088389558792114,2.846026158332825,22.48731810283593,0.1578806376457214,0.8022917366027832,0.0448843319007032,0.0622235853464395
4866,1958,4,16,1.97,0.89,True,True,False,True,2.234167468547821,2.364404942989349,21.21737208087212,0.2184772372245788,0.25172443151474,0.0471427844205267,0.0484373998931545
6054,176,2,32,0.75,0.95,False,False,False,False,2.4006641483306885,2.68950288772583,19.657022099850977,0.138837171792984,0.2524883818626403,0.0510481059419908,0.0563623139842136
7865,1049,2,32,1.52,0.72,True,False,True,True,2.057347074747085,2.294870405197144,22.857316739538035,0.108477908372879,0.2398839354515075,0.0438066319741755,0.0472935204933851
4808,1241,7,8,1.15,0.93,False,True,True,False,2.4522420156002043,3.005292251110077,19.224078941477924,0.2091248822212219,0.9186259269714356,0.0523782299766965,0.0653838670567462
5707,1352,4,32,1.64,0.99,False,True,True,False,2.32610478758812,2.641911976337433,20.279638370342383,0.1721368670463562,0.3433676123619079,0.0494734260991387,0.0539538064400355
7188,191,6,16,1.48,0.82,False,False,True,True,2.371964273452759,2.641918284893036,19.945603030268547,0.1760379290580749,0.3161506438255309,0.050281260311864,0.056078449601026
7752,1020,5,32,0.76,1.0,False,False,False,False,2.364568619728088,2.646882417201996,20.0937590479454,0.1381227207183838,0.2525055265426634,0.0499284613250342,0.0549586707221137
6708,1781,3,32,1.87,0.95,False,False,True,True,2.419317194223404,2.696231803894043,19.35986185803107,0.1731139075756073,0.3001376771926879,0.0518215453276974,0.0567799791319545
7866,367,2,16,0.7,0.73,True,True,True,True,1.779085636138916,1.854623022079468,21.132368226598377,0.2423963069915771,0.2659339141845703,0.0473226131281607,0.0477429985423664
5394,906,6,8,1.09,0.85,True,True,False,True,2.802403950691223,2.891247193813324,17.240976172038014,0.7897738814353943,0.8267794609069824,0.0580197763292402,0.0609981712887429
5429,1195,2,16,0.55,0.91,True,False,True,True,2.032104563713074,2.3354101014137267,23.153079807731853,0.1193507635593414,0.3041164517402648,0.0432669169343729,0.047751308494144
4690,197,2,32,1.6,0.71,True,False,False,False,2.0713758909702302,2.883657779693604,22.97844404156753,0.1732351946830749,0.8600381803512573,0.0439444077187846,0.059289071102475
8117,170,3,16,0.31,0.82,True,False,False,True,2.061119302511216,2.2777727675437927,22.87776729396872,0.0998160696029663,0.2417001867294311,0.0437516201322491,0.0471022313913045
4064,1220,8,16,1.29,0.78,False,False,True,False,2.311548022031784,2.6192262482643125,20.397598972547588,0.1603379821777343,0.2812838745117187,0.0491421782839613,0.0530858936226886
4984,729,3,32,1.29,0.88,True,True,True,False,1.7372981309890747,1.780181005001068,21.29645099304897,0.2177321910858154,0.247652268409729,0.0469563397747731,0.0470410516387537
7036,1586,4,16,1.61,0.99,False,False,True,False,2.507119036912918,2.8078708600997926,19.01655146702193,0.1797697114944458,0.2915641450881958,0.0528509382536031,0.0585028288462754
6078,1936,1,32,1.31,0.78,False,True,False,True,2.337429776191712,2.643653242588043,20.06448648644908,0.1620829260349273,0.299622950553894,0.0499458310177733,0.0536768576653449
7539,101,1,32,0.61,0.99,True,False,False,True,1.9871867191791528,2.2819851088523864,23.42232037376353,0.105141931772232,0.2493516945838927,0.0427910894789609,0.0470230476345334
4540,1214,5,8,1.85,0.72,False,False,True,True,2.384143728017807,2.691197555065155,19.78732966202205,0.1774901330471038,0.3171038675308227,0.0507219060260542,0.0566457059979438
7887,290,3,8,0.9,0.81,False,False,False,False,2.40394708275795,2.724769825935364,19.45175412816261,0.1357659471035003,0.2568384766578674,0.0515901720374014,0.0558466992737391
4362,449,5,32,1.53,0.75,True,True,True,True,2.2031469464302065,2.300621399879456,21.80563585040735,0.2306516289710998,0.2536305713653564,0.0458618302781228,0.0464096572299798
5227,1461,3,8,0.41,0.92,False,True,True,False,2.3898192369937896,2.9647032809257508,19.702111795969792,0.1696917700767517,0.7771128034591674,0.0510369637278449,0.0601048250993092
5762,78,1,8,1.74,0.83,True,True,True,True,2.7456814289093017,2.862381145954132,17.347925493253285,0.7914837598800659,0.7982662773132324,0.0576822755288849,0.0617104449481577
8133,1026,7,8,0.55,0.87,True,True,False,True,2.383786956469218,2.6609029173851013,16.052753496308597,0.7885311841964722,0.8117110848426818,0.0624915023360945,0.0673973917063846
5777,1473,2,32,1.47,0.75,True,True,False,True,1.732193946838379,1.8247761940956115,21.20066793657097,0.2184971570968628,0.236679208278656,0.0471751795862971,0.0480822232561676
6517,1186,4,8,0.34,0.85,True,False,False,True,2.082031203508377,2.866214575767517,22.75845972201917,0.1564870262145996,0.8140288066864013,0.0444088570068111,0.0623018801250215
7676,576,1,32,0.69,0.9,True,True,True,False,1.7685468196868896,1.876088066101074,21.76537124882717,0.2161859273910522,0.2236537384986877,0.0459449272653274,0.0460754162363889
8018,1699,5,16,1.21,0.95,True,False,True,False,2.025282366275788,2.336880247592926,23.21297532117383,0.1109815192222595,0.2625596714019775,0.0431499370661388,0.0481207776069641
4136,1536,8,8,1.09,0.96,False,True,False,True,2.437526971101761,3.039904599189758,19.44999504169831,0.1524210977554321,0.2514537572860679,0.0517329551952879,0.0619615470574826
7966,643,1,32,1.25,0.7,False,False,False,True,2.3992639911174773,2.717211418151856,19.632595212804304,0.1600291240215301,0.2874063682556151,0.0511133990683103,0.0562756300840725
7350,1623,7,32,0.55,0.86,True,True,False,False,1.9612584114074707,1.9612584114074707,21.41482211406261,0.2450883388519287,0.2450883388519287,0.046696628843035,0.046696628843035
6311,2008,7,32,0.19,0.8,True,True,False,False,1.7513000965118408,1.7513000965118408,21.12716151486253,0.2109513282775879,0.2109513282775879,0.0473324350408605,0.0473324350408605
